,title,author,price,pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link
50,Python Coding for Kids Ages 10+: A Descriptive and Fun Guide to introduce Python Programming,"['by ', 'Usama Makda', ' and ', 'Taimoor Bamazai']", $9.99 ,113 pages,4.5 out of 5 stars,26 ratings,['\n            \n              80%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              5%\n            \n          '],[],8 x 0.26 x 10 inches,11 ounces,English,"Independently published (March 17, 2022)",,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A061615330POSF88EJHN1&url=%2FPython-Coding-Kids-Ages-Descriptive%2Fdp%2FB09VZ9R749%2Fref%3Dsr_1_33_sspa%3Fkeywords%3Dpython%26qid%3D1663459261%26sr%3D8-33-spons%26psc%3D1&qualifier=1663459261&id=8731786596037934&widgetName=sp_mtf
51,Python in a Nutshell: A Desktop Quick Reference,"['by ', 'Alex Martelli', ', ', 'Anna Ravenscroft', ', et al.']",$79.99,600 pages,,,[],[],[],[],[],,1.11 pounds,English,"O'Reilly Media; 4th edition (January 31, 2023)", 978-1098113551,/Python-Nutshell-Desktop-Quick-Reference/dp/1098113551/ref=sr_1_102?keywords=python&qid=1663459274&sr=8-102
52,"Python: 3 books in 1- Your complete guide to python programming with Python for Beginners, Python Data Analysis and Python Machine Learning (Programming Languages for Beginners)",[' '],$24.95,472 pages,4.7 out of 5 stars,119 ratings,['\n            \n              82%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              1%\n            \n          '],6 x 1.07 x 9 inches,1.63 pounds,English,"Independently published (February 4, 2022)", 979-8410695930,/Python-programming-Beginners-Programming-Languages/dp/B09RLRHNGS/ref=sr_1_101?keywords=python&qid=1663459274&sr=8-101
53,"Data Science Projects with Python: A case study approach to gaining valuable insights from real data with machine learning, 2nd Edition","['by ', 'Stephen Klosterman']",$36.99,432 pages,4.6 out of 5 stars,52 ratings,['\n            \n              79%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              5%\n            \n          '],[],7.5 x 0.98 x 9.25 inches,1.63 pounds,English,"Packt Publishing; 2nd ed. edition (July 29, 2021)", 978-1800564480,/Data-Science-Projects-Python-approach/dp/1800564481/ref=sr_1_100?keywords=python&qid=1663459274&sr=8-100
54,Teach Yourself VISUALLY Python (Teach Yourself VISUALLY (Tech)),"['by ', 'Ted Hart-Davis', ' and ', 'Guy Hart-Davis']",$30.00,304 pages,,,[],[],[],[],[],7.3 x 0.9 x 9.2 inches,1.35 pounds,English,"Wiley; 1st edition (September 7, 2022)", 978-1119860259,/Teach-Yourself-VISUALLY-Python-Tech/dp/1119860253/ref=sr_1_99?keywords=python&qid=1663459274&sr=8-99
55,Learn Coding Basics in Hours with Python,"['by ', 'The Tech Academy', ', ', 'Jack C. Stanley', ', et al.']", $3.99 ,108 pages,4.5 out of 5 stars,298 ratings,['\n            \n              71%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              1%\n            \n          '],8.5 x 0.25 x 11 inches,8.8 ounces,English,"Jack Stanley (November 17, 2017)",,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A02762032SVQWEGE5S7CX&url=%2FLearn-Coding-Basics-Hours-Python%2Fdp%2F0997326476%2Fref%3Dsr_1_34_sspa%3Fkeywords%3Dpython%26qid%3D1663459261%26sr%3D8-34-spons%26psc%3D1&qualifier=1663459261&id=8731786596037934&widgetName=sp_mtf
56,"Python Programming for Beginners: An Introduction to the Python Computer Language and Computer Programming (Python, Python 3, Python Tutorial)","['by ', 'Jason Cannon']",,164 pages,4.5 out of 5 stars,976 ratings,['\n            \n              72%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],,,English,,,/Python-Programming-Beginners-Introduction-Computer-ebook/dp/B00N4IQRD4/ref=sr_1_97?keywords=python&qid=1663459274&sr=8-97
57,Advanced Python Scripting for ArcGIS Pro,"['by ', 'Paul A. Zandbergen']",$40.99,290 pages,4.4 out of 5 stars,41 ratings,['\n            \n              70%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              6%\n            \n          '],[],8 x 0.75 x 9.75 inches,1.75 pounds,English,"Esri Press; 1st edition (July 14, 2020)", 978-1589486188,/Advanced-Python-Scripting-ArcGIS-Pro/dp/1589486188/ref=sr_1_96?keywords=python&qid=1663459274&sr=8-96
58,"Infrastructure as Code, Patterns and Practices: With examples in Python and Terraform","['by ', 'Rosemary Wang']",$56.99,400 pages,4.8 out of 5 stars,5 ratings,['\n            \n              75%\n            \n          '],['\n            \n              25%\n            \n          '],[],[],[],7.38 x 1.1 x 9.25 inches,1.37 pounds,English,"Manning (August 30, 2022)", 978-1617298295,/Patterns-Practices-Infrastructure-Code-Terraform/dp/1617298298/ref=sr_1_98?keywords=python&qid=1663459274&sr=8-98
59,Applied Computational Thinking with Python: Design algorithmic solutions for complex and challenging real-world problems,"['by ', 'Sofía De Jesús', ' and ', 'Dayrene Martinez']",,420 pages,4.7 out of 5 stars,22 ratings,['\n            \n              87%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              7%\n            \n          '],[],[],,,English,"Packt Publishing; 1st edition (November 27, 2020)",,/Applied-Computational-Thinking-Python-algorithmic-ebook/dp/B08L5GPPR2/ref=sr_1_95?keywords=python&qid=1663459274&sr=8-95
60,Hands-On Data Preprocessing in Python: Learn how to effectively prepare data for successful data analytics,"['by ', 'Roy Jafari']",,602 pages,5.0 out of 5 stars,17 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],,,English,"Packt Publishing; 1st edition (January 21, 2022)",,/Hands-Data-Preprocessing-Python-effectively-ebook/dp/B09F6R8V2L/ref=sr_1_93?keywords=python&qid=1663459274&sr=8-93
61,Monty Python's Flying Circus: The Complete Series [Blu-ray],[], $83.78 ,,4.8 out of 5 stars,597 ratings,['\n            \n              88%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              1%\n            \n          '],0.7 x 7.5 x 5.4 inches; 8.82 Ounces,,English (DTS-HD Master Audio 2.0),,,/Monty-Pythons-Flying-Circus-Complete/dp/B08HBKJXHT/ref=sr_1_94?keywords=python&qid=1663459274&sr=8-94
62,"Monty Python, Shakespeare and English Renaissance Drama","['by ', 'Darl Larsen']",,246 pages,5.0 out of 5 stars,3 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],,,English,"McFarland (June 28, 2010)",,/Monty-Python-Shakespeare-English-Renaissance-ebook/dp/B00OM7AQ42/ref=sr_1_90?keywords=python&qid=1663459274&sr=8-90
63,Effective Python: 90 Specific Ways to Write Better Python (Effective Software Development Series),[' '],$40.86,480 pages,4.7 out of 5 stars,344 ratings,['\n            \n              82%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              1%\n            \n          '],7 x 0.9 x 9 inches,1.94 pounds,English,"Addison-Wesley Professional; 2nd edition (November 15, 2019)", 978-0134853987,/Effective-Python-Specific-Software-Development/dp/0134853989/ref=sr_1_91?keywords=python&qid=1663459274&sr=8-91
64,Python: Programming Basics for Absolute Beginners,[' '],,103 pages,4.0 out of 5 stars,182 ratings,['\n            \n              54%\n            \n          '],['\n            \n              20%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              9%\n            \n          '],,,English,"Nathan Clark (April 2, 2018)",,/Python-Programming-Beginners-Step-Step-ebook/dp/B07BWT2MR5/ref=sr_1_89?keywords=python&qid=1663459274&sr=8-89
65,Monster Python,[],,,,,[],[],[],[],[],,,,,,/Monster-Python-Dai-Ji-Ping/dp/B09KGM3TJS/ref=sr_1_86?keywords=python&qid=1663459274&sr=8-86
66,Python: Quick Reference - Cheat Sheet - Print & Laminate,"['by ', 'Kaitlyn Chick']", $1.83 ,3 pages,3.0 out of 5 stars,11 ratings,['\n            \n              28%\n            \n          '],['\n            \n              19%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              32%\n            \n          '],,,English,"Hamlet Learning Publications (September 25, 2013)",,/Python-Quick-Reference-Cheat-Laminate-ebook/dp/B00FFT883M/ref=sr_1_92?keywords=python&qid=1663459274&sr=8-92
67,"Architecture Patterns with Python: Enabling Test-Driven Development, Domain-Driven Design, and Event-Driven Microservices","['by ', 'Harry Percival', ' and ', 'Bob Gregory']",$44.37,304 pages,4.6 out of 5 stars,359 ratings,['\n            \n              75%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],7 x 0.64 x 9.19 inches,1.07 pounds,English,"O'Reilly Media; 1st edition (March 31, 2020)", 978-1492052203,/Architecture-Patterns-Python-Domain-Driven-Microservices/dp/1492052205/ref=sr_1_88?keywords=python&qid=1663459274&sr=8-88
68,Computational Cell Physiology: With Examples In Python,"['by ', 'Stephen M Baylor']",$39.00,518 pages,5.0 out of 5 stars,8 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],8 x 1.17 x 10 inches,2.24 pounds,English,"Independently published (January 16, 2020)", 978-1661705145,/Computational-Cell-Physiology-Examples-Python/dp/1661705146/ref=sr_1_87?keywords=python&qid=1663459274&sr=8-87
69,Starting Out with Python,"['by ', 'Tony Gaddis']", $16.22 ,1038 pages,4.6 out of 5 stars,45 ratings,['\n            \n              82%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              4%\n            \n          '],[],,,English,"Pearson (September 7, 2022)",,/Starting-Out-Python-Tony-Gaddis-ebook/dp/B0BDKKS4FT/ref=sr_1_156?keywords=python&qid=1663459285&sr=8-156
70,The Book of Dash: Build Dashboards with Python and Plotly,"['by ', 'Adam Schroeder', ', ', 'Christian Mayer', ', et al.']",$34.99,224 pages,,,[],[],[],[],[],6.89 x 0.57 x 9.06 inches,13 ounces,English,"No Starch Press (October 25, 2022)", 978-1718502222,/Python-Dash-Analysis-Visualization-Plotly/dp/1718502222/ref=sr_1_85?keywords=python&qid=1663459274&sr=8-85
71,"Machine Learning: 4 Books in 1: The #1 Beginner's Guide to Master the Basics of Python Programming, Learn the Art of Data Science and Build Artificial Intelligence",[' '],$25.97,342 pages,4.6 out of 5 stars,344 ratings,['\n            \n              81%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              5%\n            \n          '],6 x 0.78 x 9 inches,1.29 pounds,English,"Independently published (July 20, 2022)", 979-8841495048,/Machine-Learning-Programming-Artificial-Intelligence/dp/B0B6XLFWPL/ref=sr_1_82?keywords=python&qid=1663459274&sr=8-82
72,"Deep Learning with Python, Second Edition","['by ', 'Francois Chollet']",$37.23,504 pages,4.6 out of 5 stars,148 ratings,['\n            \n              82%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              3%\n            \n          '],7.38 x 1.4 x 9.25 inches,2.3 pounds,English,"Manning; 2nd edition (December 21, 2021)", 978-1617296864,/Learning-Python-Second-Fran%C3%A7ois-Chollet/dp/1617296864/ref=sr_1_84?keywords=python&qid=1663459274&sr=8-84
73,Python for Finance: Mastering Data-Driven Finance,"['by ', 'Yves Hilpisch']",$53.65,720 pages,4.6 out of 5 stars,256 ratings,['\n            \n              76%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],7 x 1.6 x 9.1 inches,2.27 pounds,English,"O'Reilly Media; 2nd edition (January 8, 2019)", 978-1492024330,/Python-Finance-Mastering-Data-Driven/dp/1492024333/ref=sr_1_83?keywords=python&qid=1663459274&sr=8-83
